"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
54,10,8942,0.524,6849785669,3249785669,-5,0.5219792723655701,0.00528412964195013,-0.04566960781812668
73,12,8944,0.508,6849785673,3249785673,-3,0.5072795748710632,0.004958229139447212,-0.02658666484057903
74,14,8946,0.504,6849785678,3249785678,-1,0.5039008855819702,0.004749294370412827,-0.008796012960374355
93,15,8946,0.514,6849785680,3249785680,15,0.4964638352394104,0.004679199773818254,0.1330329924821854
72,1,8955,0.516,6849785703,3249785703,1,0.515905499458313,0.0040519954636693,0.009005441330373287
96,3,8957,0.506,6849785708,3249785708,3,0.5052922964096069,0.00379224750213325,0.026481993496418
78,5,8958,0.55,6849785712,3249785712,5,0.5478923916816711,0.004016332793980837,0.04793565720319748
89,6,8959,0.522,6849785715,3249785715,-9,0.5155600905418396,0.00368933379650116,-0.08165878802537918
79,7,8960,0.504,6849785717,3249785717,7,0.5002310872077942,0.003492328338325024,0.06142215058207512
65,8,8961,0.514,6849785719,3249785719,-7,0.5101569294929504,0.003472581505775452,-0.06264084577560425
100,9,8962,0.518,6849785722,3249785722,9,0.51161128282547,0.003393184393644333,0.08103305101394653
56,10,8962,0.54,6849785724,3249785724,-5,0.5379332900047302,0.003567761043086648,-0.04706409946084023
80,11,8963,0.524,6849785726,3249785726,11,0.5143619179725647,0.003321650438010693,0.09998391568660736
72,12,8964,0.516,6849785728,3249785728,-3,0.5152826905250549,0.003237659111618996,-0.02700535394251347
100,13,8965,0.502,6849785731,3249785731,13,0.4891246557235718,0.002987929619848728,0.1129254326224327
93,15,8966,0.516,6849785735,3249785735,15,0.4984089434146881,0.00295765302143991,0.1335506290197372
95,3,8976,0.512,6849785763,3249785763,3,0.5112938284873962,0.002141715027391911,0.02679600939154625
81,5,8978,0.53,6849785768,3249785768,5,0.52797931432724,0.002027304843068123,0.04619254544377327
100,6,8979,0.52,6849785770,3249785770,-9,0.5135945081710815,0.001882430515252054,-0.08134592324495316
87,7,8980,0.506,6849785772,3249785772,7,0.5022252798080444,0.001753104152157903,0.06166588887572289
75,8,8981,0.518,6849785774,3249785774,-7,0.5141360759735107,0.001704946043901145,-0.06312832236289978
58,10,8982,0.522,6849785779,3249785779,-5,0.5200110673904419,0.001633668318390846,-0.04549529775977135
58,11,8983,0.508,6849785781,3249785781,11,0.4986644089221954,0.001479571452364326,0.09693097323179245
72,12,8984,0.52,6849785784,3249785784,-3,0.5192853212356567,0.001450121984817088,-0.02721469663083553
100,13,8985,0.504,6849785786,3249785786,13,0.4910808205604553,0.00128564948681742,0.1133753284811974
80,15,8986,0.51,6849785791,3249785791,15,0.4926207065582275,0.001203701831400394,0.1319977194070816
94,1,8995,0.51,6849785814,3249785814,1,0.5099221467971802,0.0004449911066330969,0.008900727145373821
100,3,8997,0.504,6849785818,3249785818,3,0.5033091902732849,0.0002635320997796953,0.02637732215225697
79,5,8998,0.538,6849785823,3249785823,5,0.5359526872634888,0.0001870827982202172,0.04688978940248489
91,6,8999,0.51,6849785825,3249785825,-9,0.5037210583686829,8.791590516921133e-05,-0.07978157699108124
79,7,9000,0.508,6849785827,3249785827,7,0.5042134523391724,3.087416894768449e-17,0.06190962716937065
75,8,9001,0.518,6849785830,3249785830,-7,0.5141388773918152,-8.973416697699577e-05,-0.06312832236289978
96,9,9002,0.51,6849785832,3249785832,9,0.5037209987640381,-0.0001758318103384227,0.07978157699108124
58,10,9002,0.522,6849785834,3249785834,-5,0.5200136303901672,-0.0001815190043998882,-0.04549529775977135
82,11,9003,0.512,6849785837,3249785837,11,0.5025930404663086,-0.0002631571260280907,0.09769420325756073
76,12,9004,0.53,6849785839,3249785839,-3,0.529273509979248,-0.0003695026971399784,-0.027738057076931
100,13,9005,0.512,6849785841,3249785841,13,0.4988772869110107,-0.0004353526746854186,0.1151749417185783
93,15,9007,0.512,6849785846,3249785846,15,0.4945536553859711,-0.0006042115855962038,0.1325153559446335
72,1,9014,0.506,6849785869,3249785869,1,0.5059214234352112,-0.001236201729625463,0.008830917999148369
95,3,9015,0.512,6849785874,3249785874,3,0.5112965703010559,-0.001338574336841702,0.02679600939154625
79,5,9017,0.538,6849785878,3249785878,5,0.5359503626823425,-0.001590201514773071,0.04688978940248489
91,6,9018,0.506,6849785880,3249785880,-9,0.4997678399085999,-0.001570072141475976,-0.07915583997964859
78,8,9020,0.518,6849785885,3249785885,-7,0.5141357779502869,-0.001794679672457278,-0.06312832236289978
81,9,9021,0.512,6849785887,3249785887,9,0.5056930184364319,-0.001853470108471811,0.08009444922208786
58,10,9021,0.532,6849785890,3249785890,-5,0.5299720168113708,-0.001942457631230354,-0.0463668555021286
78,12,9023,0.516,6849785894,3249785894,-3,0.5152887105941772,-0.002068512374535203,-0.02700535394251347
100,13,9024,0.514,6849785897,3249785897,13,0.5008218288421631,-0.002097849734127522,0.1156248450279236
100,15,9025,0.514,6849785901,3249785901,15,0.4964811503887177,-0.002166321501135826,0.1330329924821854
87,1,9034,0.506,6849785924,3249785924,1,0.505914032459259,-0.003002189565449953,0.008830917999148369
95,3,9035,0.512,6849785929,3249785929,3,0.5112887620925903,-0.003123324364423752,0.02679600939154625
85,5,9037,0.548,6849785933,3249785933,5,0.5459033250808716,-0.003525338834151626,0.04776134714484215
89,6,9038,0.518,6849785936,3249785936,-9,0.51161128282547,-0.003393184393644333,-0.08103305101394653
75,8,9040,0.516,6849785940,3249785940,-7,0.5121413469314575,-0.00357547914609313,-0.06288458406925201
87,9,9041,0.518,6849785943,3249785943,9,0.5116094350814819,-0.00366106303408742,0.08103305101394653
52,10,9041,0.536,6849785945,3249785945,-5,0.533946692943573,-0.00382090755738318,-0.04671547934412956
73,11,9042,0.51,6849785947,3249785947,11,0.5006164312362671,-0.003669775789603591,0.09731258451938629
73,12,9043,0.506,6849785950,3249785950,-3,0.5052922964096069,-0.00379224750213325,-0.026481993496418
100,13,9044,0.5,6849785952,3249785952,13,0.4871706664562225,-0.003741275751963258,0.1124755293130875
85,14,9045,0.5,6849785954,3249785954,-1,0.4999084174633026,-0.003926352132111788,-0.008726202882826328
93,15,9045,0.512,6849785956,3249785956,15,0.4945387840270996,-0.003884178353473544,0.1325153559446335
87,1,9054,0.506,6849785979,3249785979,1,0.5059004426002502,-0.004768140614032745,0.008830917999148369
97,3,9056,0.504,6849785984,3249785984,3,0.5032852292060852,-0.004919188097119331,0.02637732215225697
71,5,9057,0.55,6849785989,3249785989,5,0.5478799939155579,-0.005450696218758821,0.04793565720319748
100,6,9058,0.522,6849785991,3249785991,-9,0.5155469179153442,-0.005219012964516878,-0.08165878802537918
83,7,9059,0.506,6849785993,3249785993,7,0.5022017359733582,-0.005171576049178839,0.06166588887572289
75,8,9060,0.52,6849785996,3249785996,-7,0.5160956978797913,-0.005404739174991846,-0.06337206065654755
96,9,9060,0.502,6849785998,3249785998,9,0.4957923591136932,-0.005192115437239408,0.07853010296821594
52,10,9061,0.54,6849786000,3249786000,-5,0.5379146337509155,-0.005727129057049751,-0.04706409946084023
58,11,9062,0.512,6849786003,3249786003,11,0.5025637149810791,-0.00543847493827343,0.09769420325756073
72,12,9063,0.518,6849786005,3249786005,-3,0.5172588229179382,-0.00568778719753027,-0.0271100252866745
100,13,9064,0.508,6849786007,3249786007,13,0.4949491024017334,-0.005528864450752735,0.1142751350998878
90,15,9066,0.522,6849786012,3249786012,15,0.504179835319519,-0.005807991605252028,0.1351035386323929
87,1,9074,0.52,6849786035,3249786035,1,0.5198774337768555,-0.006714817602187395,0.009075251407921314
96,3,9075,0.508,6849786039,3249786039,3,0.5072603225708008,-0.006640401668846607,0.02658666484057903
79,5,9077,0.542,6849786044,3249786044,5,0.5398887395858765,-0.007256020791828632,0.04723841324448586
88,6,9078,0.526,6849786046,3249786046,-9,0.5194759368896484,-0.007072357926517725,-0.08228452503681183
79,7,9079,0.508,6849786049,3249786049,7,0.5041655302047729,-0.006951925810426474,0.06190962716937065
68,8,9080,0.524,6849786051,3249786051,-7,0.5200434923171997,-0.007261648774147034,-0.06385953724384308
89,9,9081,0.502,6849786053,3249786053,9,0.4957700073719025,-0.007009250111877918,0.07853010296821594
58,10,9081,0.524,6849786056,3249786056,-5,0.5219538807868958,-0.00737944059073925,-0.04566960781812668
99,11,9082,0.52,6849786058,3249786058,11,0.5103938579559326,-0.007305102422833443,0.09922067821025848
72,12,9083,0.52,6849786060,3249786060,-3,0.5192328691482544,-0.007522254250943661,-0.02721469663083553
100,13,9084,0.508,6849786062,3249786062,13,0.4949268102645874,-0.007256525568664074,0.1142751350998878
89,15,9086,0.508,6849786067,3249786067,15,0.4906350374221802,-0.007364902645349503,0.1314800679683685
72,1,9094,0.506,6849786090,3249786090,1,0.5058548450469971,-0.008299847133457661,0.008830917999148369
95,3,9095,0.514,6849786095,3249786095,3,0.5132250189781189,-0.008510373532772064,0.02690068073570728
79,5,9097,0.538,6849786099,3249786099,5,0.5358759164810181,-0.009073082357645035,0.04688978940248489
77,6,9098,0.524,6849786102,3249786102,-9,0.5174729824066162,-0.008851838298141956,-0.0819716602563858
75,8,9100,0.51,6849786106,3249786106,-7,0.5061214566230774,-0.008834382519125938,-0.06215336546301842
75,9,9100,0.51,6849786109,3249786109,9,0.5036443471908569,-0.00879114493727684,0.07978157699108124
54,10,9101,0.524,6849786111,3249786111,-5,0.5219249129295349,-0.009201354347169399,-0.04566960781812668
58,11,9102,0.502,6849786113,3249786113,11,0.4926987588405609,-0.008772126398980618,0.09578611701726913
76,12,9103,0.53,6849786115,3249786115,-3,0.5291881561279297,-0.009514182806015015,-0.027738057076931
100,13,9104,0.518,6849786118,3249786118,13,0.504640519618988,-0.009160950779914856,0.1165246441960335
89,15,9106,0.508,6849786122,3249786122,15,0.4906063377857208,-0.009077493101358414,0.1314800679683685
76,1,9114,0.506,6849786145,3249786145,1,0.5058227777481079,-0.01006555929780006,0.008830917999148369
94,3,9115,0.518,6849786150,3249786150,3,0.5171859264373779,-0.01038198079913855,0.0271100252866745
72,5,9117,0.542,6849786155,3249786155,5,0.5398249626159668,-0.01102494820952415,0.04723841324448586
100,6,9118,0.508,6849786157,3249786157,-9,0.5016392469406128,-0.01033266447484493,-0.07946870476007462
75,8,9120,0.518,6849786162,3249786162,-7,0.5140261650085449,-0.01076731272041798,-0.06312832236289978
75,9,9120,0.51,6849786164,3249786164,9,0.5036105513572693,-0.01054913736879826,0.07978157699108124
54,10,9121,0.524,6849786166,3249786166,-5,0.5218896269798279,-0.01102315634489059,-0.04566960781812668
100,11,9122,0.514,6849786168,3249786168,11,0.5044419765472412,-0.01074271555989981,0.09807582199573517
73,12,9123,0.504,6849786171,3249786171,-3,0.5031933188438416,-0.01080398727208376,-0.02637732215225697
100,13,9124,0.506,6849786173,3249786173,13,0.4929158091545105,-0.01066939067095518,0.1138252317905426
85,15,9126,0.512,6849786178,3249786178,15,0.4944344460964203,-0.01087493449449539,0.1325153559446335
83,1,9134,0.506,6849786201,3249786201,1,0.5057845711708069,-0.01183114945888519,0.008830917999148369
95,3,9135,0.516,6849786205,3249786205,3,0.5151498317718506,-0.01214017812162638,0.02700535394251347
78,5,9137,0.546,6849786210,3249786210,5,0.5437667965888977,-0.01300449296832085,0.04758703708648682
90,6,9138,0.514,6849786212,3249786212,-9,0.5075245499610901,-0.01222636923193932,-0.08040731400251389
75,8,9140,0.512,6849786217,3249786217,-7,0.5080319046974182,-0.01241603307425976,-0.06239710375666618
75,9,9140,0.506,6849786219,3249786219,9,0.4996211230754852,-0.01221047714352608,0.07915583997964859
54,10,9141,0.532,6849786221,3249786221,-5,0.529815137386322,-0.01304092817008495,-0.0463668555021286
60,11,9142,0.5,6849786224,3249786224,11,0.4906628727912903,-0.01216291915625334,0.0954044982790947
67,12,9143,0.51,6849786226,3249786226,-3,0.5091424584388733,-0.01270992215722799,-0.02669133804738522
86,15,9145,0.524,6849786233,3249786233,15,0.5059830546379089,-0.01280778646469116,0.1356211751699448
87,1,9154,0.512,6849786256,3249786256,1,0.5117371082305908,-0.01375781930983067,0.008935632184147835
96,3,9155,0.51,6849786261,3249786261,3,0.509114682674408,-0.01377623900771141,0.02669133804738522
78,5,9157,0.55,6849786265,3249786265,5,0.5477014183998108,-0.01501168962568045,0.04793565720319748
97,6,9158,0.532,6849786267,3249786267,-9,0.5252504348754883,-0.01448808424174786,-0.0832231342792511
75,8,9160,0.516,6849786272,3249786272,-7,0.511954128742218,-0.01430017407983541,-0.06288458406925201
75,9,9160,0.51,6849786274,3249786274,9,0.5035246610641479,-0.01406471710652113,0.07978157699108124
58,10,9161,0.532,6849786277,3249786277,-5,0.5297663807868958,-0.01489024888724089,-0.0463668555021286
100,11,9162,0.522,6849786279,3249786279,11,0.5122045874595642,-0.01448610424995422,0.09960229694843292
72,12,9163,0.518,6849786281,3249786281,-3,0.5170807838439941,-0.01471433229744434,-0.0271100252866745
100,13,9164,0.5,6849786284,3249786284,13,0.4869854748249054,-0.01394298765808344,0.1124755293130875
90,15,9166,0.522,6849786288,3249786288,15,0.5040016770362854,-0.01460625790059566,0.1351035386323929
79,1,9174,0.516,6849786311,3249786311,1,0.5156835317611694,-0.01566546969115734,0.009005441330373287
94,3,9176,0.518,6849786316,3249786316,3,0.5170460939407349,-0.01588751189410686,0.0271100252866745
81,5,9177,0.534,6849786320,3249786320,5,0.531714141368866,-0.01643111556768417,0.04654116556048393
87,6,9178,0.53,6849786323,3249786323,-9,0.5232222080230713,-0.01626010425388813,-0.08291026949882507
87,7,9179,0.506,6849786325,3249786325,7,0.5019832849502563,-0.01568776182830334,0.06166588887572289
71,8,9180,0.524,6849786327,3249786327,-7,0.5198375582695007,-0.01633655279874802,-0.06385953724384308
58,10,9181,0.528,6849786332,3249786332,-5,0.5257283449172974,-0.01661352813243866,-0.04601823166012764
43,11,9182,0.508,6849786334,3249786334,11,0.4984150528907776,-0.01583747752010822,0.09693097323179245
72,12,9183,0.512,6849786337,3249786337,-3,0.5110375285148621,-0.01632784865796566,-0.02679600939154625
85,15,9185,0.504,6849786344,3249786344,15,0.4865728616714478,-0.01571621373295784,0.1304447948932648
94,1,9194,0.502,6849786367,3249786367,1,0.5016358494758606,-0.01699157617986202,0.008761107921600342
96,3,9196,0.51,6849786371,3249786371,3,0.5090031027793884,-0.0174190029501915,0.02669133804738522
81,5,9197,0.53,6849786376,3249786376,5,0.5276711583137512,-0.01815006136894226,0.04619254544377327
100,6,9198,0.514,6849786378,3249786378,-9,0.5073686838150024,-0.01754038594663143,-0.08040731400251389
72,7,9199,0.51,6849786380,3249786380,7,0.5058932304382324,-0.01757777854800224,0.06215336546301842
65,8,9200,0.518,6849786383,3249786383,-7,0.5138257145881653,-0.01794318854808807,-0.06312832236289978
63,10,9201,0.52,6849786387,3249786387,-5,0.5177025198936462,-0.01816903799772263,-0.04532098770141602
100,11,9202,0.512,6849786390,3249786390,11,0.5022807717323303,-0.01771557703614235,0.09769420325756073
64,12,9203,0.524,6849786392,3249786392,-3,0.5229534506797791,-0.01853609457612038,-0.02742404118180275
89,15,9206,0.512,6849786399,3249786399,15,0.4942344129085541,-0.01777725666761398,0.1325153559446335
96,3,9217,0.51,6849786426,3249786426,3,0.508935809135437,-0.01928447559475899,0.02669133804738522
78,5,9218,0.546,6849786431,3249786431,5,0.5435286164283752,-0.02069026045501232,0.04758703708648682
100,6,9219,0.512,6849786433,3249786433,-9,0.505327045917511,-0.01932438276708126,-0.08009444922208786
68,8,9221,0.518,6849786438,3249786438,-7,0.5137565135955811,-0.01982633396983147,-0.06312832236289978
79,9,9221,0.524,6849786440,3249786440,9,0.5171637535095215,-0.01995782181620598,0.0819716602563858
52,10,9222,0.536,6849786443,3249786443,-5,0.5335596203804016,-0.02068381756544113,-0.04671547934412956
73,12,9224,0.504,6849786447,3249786447,-3,0.5029246807098389,-0.01967205293476582,-0.02637732215225697
100,13,9225,0.514,6849786450,3249786450,13,0.5004401206970215,-0.01966234482824802,0.1156248450279236
81,14,9226,0.5,6849786452,3249786452,-1,0.4995349943637848,-0.01971410401165485,-0.008726202882826328
76,15,9226,0.51,6849786454,3249786454,15,0.4922389984130859,-0.01942616701126099,0.1319977194070816
87,1,9235,0.512,6849786477,3249786477,1,0.5114914774894714,-0.02099071629345417,0.008935632184147835
97,3,9237,0.502,6849786482,3249786482,3,0.5008832216262817,-0.02073051035404205,0.02627265080809593
71,5,9238,0.554,6849786486,3249786486,5,0.5514158010482788,-0.02291835285723209,0.04828428104519844
88,6,9239,0.526,6849786489,3249786489,-9,0.5190721750259399,-0.02166481502354145,-0.08228452503681183
78,8,9241,0.506,6849786493,3249786493,-7,0.5017841458320618,-0.02111871913075447,-0.06166588887572289
100,9,9242,0.52,6849786496,3249786496,9,0.5131399035453796,-0.02168636955320835,0.08134592324495316
61,10,9242,0.536,6849786498,3249786498,-5,0.533484160900116,-0.02254616096615791,-0.04671547934412956
58,11,9243,0.502,6849786500,3249786500,11,0.492333710193634,-0.02089314162731171,0.09578611701726913
78,12,9244,0.518,6849786502,3249786502,-3,0.5168210864067078,-0.02202267572283745,-0.0271100252866745
81,14,9246,0.5,6849786507,3249786507,-1,0.4994631409645081,-0.02145768702030182,-0.008726202882826328
90,15,9247,0.518,6849786509,3249786509,15,0.4998847246170044,-0.02156320586800575,0.1340682655572891
87,1,9255,0.522,6849786532,3249786532,1,0.5214036703109741,-0.02322087250649929,0.009110156446695328
97,3,9257,0.502,6849786537,3249786537,3,0.5008078217506409,-0.02247879281640053,0.02627265080809593
78,5,9258,0.546,6849786542,3249786542,5,0.5433709621429443,-0.02448427118360996,0.04758703708648682
100,6,9259,0.52,6849786544,3249786544,-9,0.5130732655525208,-0.02320878952741623,-0.08134592324495316
65,8,9261,0.518,6849786549,3249786549,-7,0.513605535030365,-0.02341251820325851,-0.06312832236289978
